epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,238.542,0.36153,0.46966,0.90239,0.88695,0.92202,0.86622,0.69776,0.81103,0.81521,0.93786,0.0002105,0.0002105,0.0002105
86,240.991,0.36612,0.4821,0.89327,0.88003,0.92222,0.86636,0.70018,0.80305,0.81973,0.93394,0.000198125,0.000198125,0.000198125
87,243.419,0.35111,0.48955,0.90571,0.87913,0.92222,0.8667,0.69538,0.80582,0.82302,0.93971,0.00018575,0.00018575,0.00018575
88,245.92,0.34914,0.46063,0.89994,0.89166,0.92222,0.86033,0.67477,0.82733,0.79524,0.95415,0.000173375,0.000173375,0.000173375
89,248.275,0.3504,0.44512,0.88856,0.89679,0.92222,0.86182,0.67295,0.83551,0.78053,0.95748,0.000161,0.000161,0.000161
90,250.565,0.3351,0.48684,0.91272,0.89957,0.92222,0.86457,0.68381,0.83286,0.77428,0.94996,0.000148625,0.000148625,0.000148625
91,252.806,0.39634,0.78681,0.9065,0.90164,0.92222,0.86434,0.67681,0.82665,0.76956,0.94377,0.00013625,0.00013625,0.00013625
92,254.999,0.37956,0.68407,0.88463,0.90268,0.92222,0.86214,0.6853,0.82661,0.77165,0.93717,0.000123875,0.000123875,0.000123875
93,257.254,0.35599,0.59277,0.88907,0.90028,0.92222,0.85982,0.67992,0.82173,0.77927,0.92932,0.0001115,0.0001115,0.0001115
94,259.47,0.37973,0.57273,0.89547,0.89914,0.92222,0.85785,0.67976,0.81372,0.79187,0.92227,9.9125e-05,9.9125e-05,9.9125e-05
95,261.753,0.38219,0.57394,0.92024,0.89976,0.92222,0.85617,0.68737,0.80847,0.78416,0.91722,8.675e-05,8.675e-05,8.675e-05
96,263.975,0.36533,0.51939,0.89251,0.90102,0.91868,0.85514,0.68581,0.79406,0.80025,0.90728,7.4375e-05,7.4375e-05,7.4375e-05
97,266.326,0.34784,0.52621,0.87067,0.90059,0.9176,0.85504,0.68806,0.79106,0.80448,0.90636,6.2e-05,6.2e-05,6.2e-05
98,268.577,0.3524,0.52339,0.87621,0.90073,0.91868,0.85521,0.69019,0.78572,0.80197,0.90464,4.9625e-05,4.9625e-05,4.9625e-05
99,270.77,0.35625,0.54886,0.87324,0.9009,0.92193,0.85565,0.69609,0.78661,0.79806,0.90597,3.725e-05,3.725e-05,3.725e-05
100,273.123,0.33721,0.51116,0.86365,0.90006,0.92222,0.85732,0.70305,0.79188,0.79567,0.90954,2.4875e-05,2.4875e-05,2.4875e-05
